Country of Registration,Event,Event Start Date,Event End Date,Name of vessel,Vessel Type,Main fishing gear,Subsidiary fishing gear 1,LOA,Tonnage GT,Power of main engine,MMSIstr
FRA,MOD,2022-04-28,2100-12-31,LE DIEPPOIS,FX,TBB,DRB,20.5,106.61,455.0,227104900
FRA,MOD,2020-10-20,2020-10-21,AS DE COEUR,FX,OTB,DRB,9.95,8.13,106.0,227319710
FRA,MOD,2020-10-22,2021-05-05,AS DE COEUR,FX,OTB,DRB,9.95,8.13,106.0,227319710
FRA,MOD,2021-05-06,2021-08-23,AS DE COEUR,FX,OTB,DRB,9.95,8.13,106.0,227319710
FRA,MOD,2021-08-24,2021-11-17,AS DE COEUR,FX,OTB,DRB,9.95,8.13,106.0,227319710
FRA,MOD,2021-11-18,2022-05-10,AS DE COEUR,FX,OTB,DRB,9.95,8.13,73.0,227319710
FRA,MOD,2022-05-11,2024-12-09,AS DE COEUR,FX,OTB,DRB,9.95,8.13,73.0,227319710
FRA,MOD,2024-12-10,2100-12-31,AS DE COEUR,FX,OTB,DRB,9.95,8.13,73.0,227319710
FRA,MOD,2021-04-30,2021-09-23,LES TONTONS FLINGUEU,FX,OTB,DRB,11.97,21.58,177.0,227309760
FRA,MOD,2021-09-24,2022-04-13,LES TONTONS FLINGUEU,FX,OTB,DRB,11.97,21.58,177.0,227309760
FRA,MOD,2022-04-14,2022-09-15,LES TONTONS FLINGUEU,FX,OTB,DRB,11.97,21.58,177.0,227309760
FRA,MOD,2022-09-16,2023-09-03,LES TONTONS FLINGUEU,FX,OTB,DRB,11.97,21.58,177.0,227309760
FRA,MOD,2023-09-04,2024-09-01,LES TONTONS FLINGUEU,FX,OTB,DRB,11.97,21.58,177.0,227309760
FRA,MOD,2024-09-02,2024-12-09,LES TONTONS FLINGUEURS,FX,OTB,DRB,11.97,21.58,177.0,227309760
FRA,MOD,2024-12-10,2100-12-31,LES TONTONS FLINGUEURS,FX,OTB,DRB,11.97,21.58,177.0,227309760
FRA,MOD,2021-05-06,2022-03-16,ADROSA,FX,OTB,DRB,8.3,5.67,74.0,227598340
FRA,MOD,2022-03-17,2022-04-05,ADROSA,FX,OTB,DRB,8.3,5.67,74.0,227598340
FRA,MOD,2022-04-06,2022-04-12,ADROSA,FX,OTB,DRB,8.3,5.67,74.0,227598340
FRA,MOD,2022-04-13,2022-06-02,ADROSA,FX,OTB,DRB,8.3,5.67,74.0,227598340
FRA,MOD,2022-06-03,2024-02-18,ADROSA,FX,OTB,DRB,8.3,5.67,74.0,227598340
NLD,IMP,2016-02-09,2018-06-13,DAUWTRIPPER,MO,OTB,GNS,9.74,6.0,118.0,245434000
NLD,MOD,2018-06-14,2022-02-17,DAUWTRIPPER,MO,OTB,MIS,9.74,6.0,118.0,245434000
NLD,MOD,2022-02-18,2100-12-31,DAUWTRIPPER,MO,TBB,LHP,9.74,6.0,118.0,245434000
FRA,MOD,2019-01-29,2021-01-28,L'HORIZON I,FX,OTB,DRB,17.8,74.08,331.0,227137600
FRA,MOD,2021-01-29,2021-05-03,L'HORIZON I,FX,OTB,DRB,17.8,74.08,331.0,227137600
FRA,MOD,2021-05-04,2021-10-10,L'HORIZON I,FX,OTB,DRB,17.8,74.08,331.0,227137600
FRA,MOD,2021-10-11,2025-09-16,L'HORIZON I,FX,OTB,DRB,17.8,74.08,331.0,227137600
FRA,MOD,2025-09-17,2100-12-31,L'HORIZON I,FX,OTB,DRB,17.8,74.08,331.0,227137600
FRA,CHA,2019-10-21,2019-10-22,LAURA THALIA II,FX,OTB,OTT,22.08,135.88,316.0,227931000
FRA,MOD,2019-10-23,2021-05-09,LAURA THALIA II,FX,OTB,OTM,22.08,135.88,316.0,227931000
FRA,MOD,2021-05-10,2021-08-11,LAURA THALIA II,FX,OTB,OTM,22.08,135.88,316.0,227931000
FRA,MOD,2021-08-12,2021-08-27,LAURA THALIA II,FX,OTB,OTM,22.08,135.88,316.0,227931000
FRA,MOD,2021-08-28,2021-09-21,LAURA THALIA II,FX,OTB,OTM,22.08,135.88,316.0,227931000
FRA,MOD,2021-09-22,2024-12-05,LAURA THALIA II,FX,OTB,OTM,22.08,135.88,316.0,227931000
FRA,MOD,2024-12-06,2025-04-08,LAURA THALIA II,TO,OTB,OTM,22.08,135.88,316.0,227931000
FRA,MOD,2025-04-09,2100-12-31,LAURA THALIA II,TO,OTB,OTM,22.08,135.88,316.0,227931000
FRA,MOD,2005-02-25,2019-02-11,VICTOR-CONSTANT,TO,OTB,DRB,23.0,171.03,440.0,227945000
FRA,RET,2019-02-12,2019-02-12,VICTOR-CONSTANT,TO,OTB,DRB,23.0,171.03,440.0,227945000
FRA,MOD,2018-03-30,2018-04-15,YANNICK,FX,OTB,OTM,23.95,137.0,515.0,227533000
FRA,MOD,2019-07-01,2021-04-28,DIEU A BIEN FAIT,FX,OTB,TBB,24.1,123.11,589.0,227124600
FRA,MOD,2024-12-10,2100-12-31,DIEU A BIEN FAIT,FX,OTB,TBB,24.1,123.11,589.0,227124600
FRA,MOD,2021-05-05,2021-10-03,P TIT PECHEUR,FX,OTB,GTR,9.5,8.05,166.0,227311170
FRA,MOD,2021-10-04,2024-05-16,LE P'TIT PECHEUR,FX,OTB,GTR,9.5,8.05,166.0,227311170
FRA,MOD,2024-05-17,2024-07-29,LE P'TIT PECHEUR,FX,OTB,GTR,9.5,8.05,166.0,227311170
FRA,MOD,2024-07-30,2024-08-11,LE P'TIT PECHEUR,FX,OTB,GTR,9.5,8.05,166.0,227311170
FRA,MOD,2020-10-15,2020-10-25,ANDROMEDE,FX,OTB,DRB,10.47,4.0,73.0,227607530
FRA,MOD,2018-11-05,2019-03-03,MA JO LI,FX,OTB,DRB,13.98,27.0,147.0,228238000
FRA,MOD,2019-03-04,2021-03-28,MA JO LI,FX,OTB,DRB,13.98,27.0,147.0,228238000
FRA,MOD,2021-03-29,2021-05-03,MA JO LI,FX,OTB,DRB,13.98,27.0,147.0,228238000
FRA,MOD,2021-05-04,2021-10-10,MA JO LI,FX,OTB,DRB,13.98,27.0,147.0,228238000
FRA,MOD,2021-10-11,2022-08-10,MA JO LI,FX,OTB,DRB,13.98,27.0,147.0,228238000
FRA,MOD,2022-08-11,2022-09-04,L'ETOILE DU MARIN,FX,OTB,DRB,13.98,27.0,147.0,228238000
FRA,MOD,2022-09-05,2100-12-31,L'ETOILE DU MARIN,FX,OTB,DRB,13.98,27.0,147.0,228238000
FRA,MOD,2019-06-11,2020-11-08,L'AS DES AS,FX,OTB,GNS,16.9,50.0,316.0,228107000
FRA,MOD,2020-11-09,2021-05-06,L'AS DES AS,FX,OTB,GNS,16.9,50.0,331.0,228107000
FRA,MOD,2021-05-07,2100-12-31,L'AS DES AS,FX,OTB,GNS,16.9,50.0,331.0,228107000
FRA,MOD,2020-05-26,2021-04-28,LA PASTENAGUE,FX,OTB,PTB,13.0,22.8,198.0,227928000
FRA,MOD,2021-04-29,2021-08-23,LA PASTENAGUE,FX,OTB,PTB,13.0,22.8,198.0,227928000
FRA,MOD,2021-08-24,2023-12-07,LA PASTENAGUE,FX,OTB,PTB,13.0,22.8,198.0,227928000
FRA,MOD,2024-12-10,2100-12-31,LA PASTENAGUE,FX,OTB,PTB,13.0,22.8,198.0,227928000
FRA,MOD,2019-07-29,2021-04-28,L'ACCENT D'ICI,FX,OTB,PTM,15.0,40.56,160.0,227480000
FRA,MOD,2021-04-29,2023-08-01,L'ACCENT D'ICI,FX,OTB,PTM,15.0,40.56,160.0,227480000
FRA,DES,2023-08-02,2023-08-02,L'ACCENT D'ICI,FX,OTB,PTM,15.0,40.56,160.0,227480000
FRA,MOD,2019-07-24,2021-04-28,NOUVELLE VAGUE,FX,OTB,NO,15.0,40.0,280.0,227802000
FRA,MOD,2021-04-29,2024-12-09,NOUVELLE VAGUE,FX,OTB,NO,15.0,40.0,280.0,227802000
FRA,MOD,2024-12-10,2025-03-05,NOUVELLE VAGUE,FX,OTB,NO,15.0,40.0,280.0,227802000
FRA,MOD,2025-03-06,2025-09-28,NOUVELLE VAGUE,FX,OTB,NO,15.0,40.0,280.0,227802000
FRA,MOD,2025-09-29,2100-12-31,NOUVELLE VAGUE,FX,OTB,NO,15.0,40.0,249.0,227802000
FRA,MOD,2021-04-29,2021-08-23,CLARWAN,FX,OTB,PTB,13.25,25.51,243.0,227892000
FRA,MOD,2021-08-24,2024-12-09,CLARWAN,FX,OTB,PTB,13.25,25.51,243.0,227892000
FRA,MOD,2019-01-23,2021-04-28,LIBERTAD II,FX,OTB,,16.8,70.43,294.0,228950000
FRA,MOD,2021-04-29,2024-09-09,LIBERTAD II,FX,OTB,NO,16.8,70.43,294.0,228950000
FRA,MOD,2024-09-10,2024-12-01,LIBERTAD II,FX,OTB,NO,16.8,70.43,294.0,228950000
FRA,MOD,2024-12-02,2024-12-09,FANTOME DES MERS,FX,OTB,NO,16.8,70.43,294.0,228950000
FRA,MOD,2024-12-10,2025-01-13,FANTOME DES MERS,FX,OTB,NO,16.8,70.43,294.0,228950000
FRA,MOD,2025-01-14,2025-03-16,FANTOME DES MERS,FX,OTB,NO,16.8,70.43,294.0,228950000
FRA,MOD,2025-03-17,2100-12-31,FANTOME DES MERS,FX,OTB,NO,16.8,70.43,249.0,228950000
FRA,MOD,2019-09-03,2021-01-06,KELIA MAELLE,FX,OTB,OTM,19.48,82.45,249.0,227520000
FRA,MOD,2021-01-07,2021-12-12,KELIA MAELLE,FX,OTB,OTM,19.48,82.45,249.0,227520000
FRA,MOD,2021-12-13,2021-12-22,KELIA MAELLE,FX,OTB,OTM,19.48,82.45,249.0,227520000
FRA,MOD,2021-12-23,2021-12-31,KELIA MAELLE,FX,OTB,OTM,19.48,82.45,249.0,227520000
FRA,MOD,2022-01-01,2024-12-05,KELIA MAELLE,FX,OTB,OTM,19.48,82.45,249.0,227520000
FRA,MOD,2024-12-06,2100-12-31,KELIA MAELLE,TO,OTB,OTM,19.48,82.45,249.0,227520000
FRA,MOD,2020-07-21,2021-01-24,L'IMAGINE,FX,OTB,TBB,15.94,81.39,243.0,228850000
FRA,MOD,2021-05-04,2021-09-27,L'IMAGINE,FX,OTB,TBB,15.94,81.39,243.0,228850000
FRA,DES,2024-07-29,2024-07-29,L'IMAGINE,FX,OTB,TBB,15.94,81.39,243.0,228850000
FRA,MOD,2022-06-09,2024-03-20,FEE DES MERS,FX,OTB,TBB,11.96,21.58,132.0,227568460
FRA,MOD,2025-04-01,2100-12-31,KRONOS II,FX,OTT,OTB,12.5,22.73,243.0,228941000
FRA,MOD,2019-01-29,2019-04-07,CAP FREHEL,TO,OTB,NO,23.33,155.96,511.0,227313000
FRA,MOD,2019-04-08,2019-06-20,CAP FREHEL,TO,OTB,NO,23.33,155.96,511.0,227313000
FRA,MOD,2019-06-21,2021-04-28,CAP FREHEL,TO,OTB,NO,23.33,155.96,511.0,227313000
FRA,MOD,2021-04-29,2021-11-18,CAP FREHEL,FX,OTB,NO,23.33,155.96,511.0,227313000
FRA,MOD,2021-11-19,2021-12-06,CAP FREHEL,FX,OTB,NO,23.33,155.96,511.0,227313000
FRA,MOD,2021-12-07,2023-05-04,CAP FREHEL,FX,OTB,NO,23.33,155.96,511.0,227313000
FRA,MOD,2023-05-05,2023-06-15,CAP FREHEL,FX,OTB,NO,23.33,155.96,511.0,227313000
FRA,DES,2023-06-16,2023-06-16,CAP FREHEL,FX,OTB,NO,23.33,155.96,511.0,227313000
HRV,MOD,2023-11-17,2024-06-18,MUCHO,FX,OTB,LLS,22.4,132.0,492.0,238680040
HRV,MOD,2024-06-19,2100-12-31,MUCHO,FX,OTB,LLS,22.4,132.0,492.0,238680040
FRA,MOD,2021-04-29,2021-09-29,TARZ AN DEIZ,FX,OTB,OTM,15.0,49.9,242.0,228193000
FRA,MOD,2021-09-30,2023-05-24,TARZ AN DEIZ,FX,OTB,OTM,15.0,49.9,242.0,228193000
FRA,MOD,2023-05-25,2023-05-31,L'AS DE TREFLE,FX,OTB,OTM,15.0,49.9,242.0,228193000
FRA,MOD,2023-06-01,2023-06-19,L'AS DE TREFLE,FX,OTB,OTM,15.0,49.9,242.0,228193000
FRA,MOD,2023-06-20,2024-01-18,L'AS DE TREFLE,FX,OTB,OTM,15.0,49.9,242.0,228193000
FRA,MOD,2024-01-19,2024-12-09,L'AS DE TREFLE,FX,OTB,OTM,15.0,49.9,242.0,228193000
FRA,MOD,2024-12-10,2100-12-31,L'AS DE TREFLE,FX,OTB,OTM,15.0,49.9,242.0,228193000
FRA,MOD,2019-02-01,2019-05-01,SANAGA,FX,OTB,OTT,22.4,130.18,529.0,227425000
FRA,MOD,2019-05-02,2021-05-06,SANAGA,FX,OTB,OTT,22.4,130.18,529.0,227425000
FRA,MOD,2021-05-07,2021-08-10,SANAGA,FX,OTB,OTT,22.4,130.18,529.0,227425000
FRA,MOD,2021-08-11,2021-10-03,SANAGA,FX,OTB,OTT,22.4,130.18,529.0,227425000
FRA,MOD,2021-10-04,2022-09-14,SANAGA,FX,OTB,OTT,22.4,130.18,529.0,227425000
FRA,MOD,2019-08-19,2021-02-09,ALF,FX,OTB,PTM,23.61,133.8,478.0,228378000
FRA,MOD,2021-02-10,2021-05-02,ALF,FX,OTB,PTM,23.61,133.8,478.0,228378000
FRA,EXP,2021-05-03,2021-05-03,ALF,FX,OTB,PTM,23.61,133.8,478.0,228378000
FRA,MOD,2018-12-07,2019-01-15,MAT MA CO,FX,OTB,PTM,18.0,97.82,358.0,228194000
FRA,MOD,2019-01-16,2021-05-05,MAT MA CO,FX,OTB,PTM,18.0,97.82,358.0,228194000
FRA,MOD,2021-05-06,2021-07-14,MAT MA CO,FX,OTB,PTM,18.0,97.82,358.0,228194000
FRA,MOD,2021-07-15,2021-09-21,LA GWERZ,FX,OTB,PTM,18.0,97.82,358.0,228194000
FRA,MOD,2021-09-22,2024-12-09,LA GWERZ,FX,OTB,PTM,18.0,97.82,358.0,228194000
FRA,MOD,2024-12-10,2100-12-31,LA GWERZ,FX,OTB,PTM,18.0,97.82,358.0,228194000
FRA,MOD,2019-04-23,2021-05-06,MAGELLAN,FX,OTB,PTM,24.9,169.0,478.0,227310000
FRA,MOD,2021-05-07,2021-10-03,MAGELLAN,FX,OTB,PTM,24.9,169.0,478.0,227310000
FRA,MOD,2021-10-04,2024-09-24,MAGELLAN,FX,OTB,PTM,24.9,169.0,478.0,227310000
FRA,MOD,2024-09-25,2025-05-13,MAGELLAN,FX,OTB,PTM,24.9,169.0,478.0,227310000
FRA,MOD,2025-05-14,2100-12-31,MAGELLAN,FX,OTB,PTM,24.9,169.0,478.0,227310000
FRA,MOD,2019-04-24,2020-07-20,ABLETTE,FX,PTB,PTM,24.9,178.91,478.0,227309000
FRA,MOD,2020-07-21,2021-05-05,ABLETTE,FX,PTB,PTM,24.9,178.91,478.0,227309000
FRA,MOD,2021-05-06,2023-05-08,ABLETTE,FX,PTB,PTM,24.9,178.91,478.0,227309000
FRA,MOD,2023-05-09,2023-06-14,ABLETTE,FX,PTB,PTM,24.9,178.91,478.0,227309000
FRA,MOD,2023-06-15,2025-02-17,ABLETTE,FX,PTB,PTM,24.9,178.91,478.0,227309000
FRA,MOD,2025-02-18,2100-12-31,ABLETTE,FX,PTB,PTM,24.9,178.91,478.0,227309000
FRA,MOD,2021-08-24,2021-08-24,SANTIMAX,FX,OTT,OTB,15.0,36.24,243.0,228122900
FRA,MOD,2024-05-27,2024-09-25,SANTIMAX,FX,OTT,OTB,15.0,36.24,243.0,228122900
FRA,MOD,2024-09-26,2024-11-03,SANTIMAX,FX,OTT,OTB,15.0,36.24,243.0,228122900
FRA,MOD,2024-11-04,2024-12-09,SANTIMAX,FX,OTT,OTB,15.0,36.24,243.0,228122900
FRA,MOD,2024-12-10,2025-08-19,SANTIMAX,FX,OTT,OTB,15.0,36.24,243.0,228122900
FRA,EXP,2025-10-16,2025-10-16,SANTIMAX,FX,OTT,OTB,15.0,36.24,243.0,228122900
FRA,MOD,2021-04-30,2022-08-07,TRISKELL II,TO,OTT,DRB,10.6,12.0,110.0,227631330
FRA,MOD,2022-08-08,2022-08-28,TRISKELL II,FX,OTT,DRB,10.6,12.0,110.0,227631330
FRA,MOD,2022-08-29,2022-09-15,TRISKELL II,FX,OTT,DRB,10.6,12.0,110.0,227631330
FRA,MOD,2019-02-12,2021-01-28,MARIE GALANTE I,FX,OTB,DRB,15.77,70.16,331.0,227110900
FRA,MOD,2021-01-29,2021-05-03,MARIE GALANTE I,FX,OTB,DRB,15.77,70.16,331.0,227110900
FRA,MOD,2021-05-04,2021-10-10,MARIE GALANTE I,FX,OTB,DRB,15.77,70.16,331.0,227110900
FRA,MOD,2021-10-11,2025-09-16,MARIE GALANTE I,FX,OTB,DRB,15.77,70.16,331.0,227110900
FRA,MOD,2025-09-17,2100-12-31,MARIE GALANTE I,FX,OTB,DRB,15.77,70.16,331.0,227110900
FRA,MOD,2020-10-30,2020-11-04,MEMERE MARIE,FX,OTT,OTB,14.0,41.75,243.0,228851000
FRA,MOD,2020-11-05,2020-11-18,MEMERE MARIE,FX,OTT,OTB,14.0,41.75,243.0,228851000
HRV,MOD,2023-11-17,2100-12-31,MARETA JEDAN,FX,OTB,NO,16.53,78.0,324.0,238680040
FRA,MOD,2021-01-25,2021-05-03,LA PETITE MAYLIS,FX,OTB,TBB,15.92,76.87,331.0,227113400
FRA,MOD,2019-09-23,2020-10-12,ST JEAN,FX,OTB,OTM,15.01,48.52,270.0,228857000
FRA,MOD,2020-10-13,2020-10-14,ST JEAN,FX,OTB,OTM,15.01,48.52,247.0,228857000
FRA,MOD,2020-10-15,2021-01-28,ST JEAN,FX,OTB,OTM,15.01,48.52,247.0,228857000
FRA,MOD,2021-01-29,2021-05-03,ST JEAN,FX,OTB,OTM,15.01,48.52,247.0,228857000
FRA,MOD,2021-05-04,2021-07-22,ST JEAN,FX,OTB,OTM,15.01,48.52,247.0,228857000
FRA,MOD,2021-07-23,2021-09-09,ST JEAN,FX,OTB,OTM,15.01,48.52,247.0,228857000
FRA,MOD,2021-09-10,2021-10-12,ST JEAN,FX,OTB,OTM,15.01,48.52,247.0,228857000
FRA,MOD,2021-10-13,2100-12-31,ST JEAN,FX,OTB,OTM,15.01,48.52,247.0,228857000
FRA,MOD,2021-04-30,2021-10-06,GLAKEV,FX,OTB,TBB,10.25,15.52,118.0,227321010
FRA,MOD,2021-10-07,2024-12-09,GLAKEV,FX,OTB,TBB,10.25,15.52,118.0,227321010
FRA,MOD,2024-12-10,2100-12-31,GLAKEV,FX,OTB,TBB,10.25,15.52,118.0,227321010
FRA,MOD,2019-05-27,2019-05-28,JEMA,FX,OTB,DRB,10.6,11.0,110.0,227632230
FRA,MOD,2019-05-29,2021-04-29,JEMA,FX,OTB,DRB,10.6,11.0,110.0,227632230
FRA,MOD,2021-04-30,2024-07-09,JEMA,FX,OTB,DRB,10.6,11.0,110.0,227632230
FRA,MOD,2024-07-10,2024-12-09,JEMA,FX,OTB,DRB,10.6,11.0,110.0,227632230
FRA,MOD,2024-12-10,2025-06-04,JEMA,FX,OTB,DRB,10.6,11.0,110.0,227632230
FRA,MOD,2025-06-05,2025-06-10,SAIYAN,FX,OTB,DRB,10.6,11.0,110.0,227632230
FRA,MOD,2021-05-11,2022-07-07,AMOR FATI,FX,OTB,OTM,7.32,2.73,103.0,227634960
FRA,MOD,2022-07-08,2022-10-03,AMOR FATI,FX,OTB,OTM,7.32,2.73,103.0,227634960
FRA,MOD,2022-10-04,2024-12-09,AMOR FATI,FX,OTB,OTM,7.32,2.73,103.0,227634960
FRA,MOD,2024-12-10,2100-12-31,AMOR FATI,FX,OTB,OTM,7.32,2.73,103.0,227634960
FRA,MOD,2019-01-24,2021-01-21,NEW LOOK,FX,OTB,DRB,14.47,43.0,234.0,228803000
FRA,MOD,2021-01-22,2021-05-03,NEW LOOK,FX,OTB,DRB,14.47,43.0,234.0,228803000
FRA,MOD,2021-05-04,2021-10-06,NEW LOOK,FX,OTB,DRB,14.47,43.0,234.0,228803000
FRA,MOD,2021-10-07,2023-04-16,NEW LOOK,FX,OTB,DRB,14.47,43.0,234.0,228803000
FRA,MOD,2023-04-17,2024-12-09,NEW LOOK,FX,OTB,DRB,14.47,43.0,234.0,228803000
FRA,MOD,2024-12-10,2100-12-31,NEW LOOK,FX,OTB,DRB,14.47,43.0,234.0,228803000
FRA,CHA,2020-01-17,2021-04-28,MEN BRIAL II,TO,OTT,OTB,19.5,91.08,441.0,228374000
FRA,MOD,2021-04-29,2100-12-31,MEN BRIAL II,TO,OTT,OTB,19.5,91.08,441.0,228374000
FRA,MOD,2019-03-05,2021-05-05,LE CAP HORNIER,FX,OTB,PTM,13.1,34.3,242.0,227591730
FRA,MOD,2021-05-06,2022-06-06,LE CAP HORNIER,FX,OTB,PTM,13.1,34.3,242.0,227591730
FRA,MOD,2022-06-07,2022-06-22,LE CAP HORNIER,FX,OTB,PTM,13.1,34.3,242.0,227591730
FRA,MOD,2022-06-23,2024-10-17,LE CAP HORNIER,FX,OTB,PTM,13.1,34.3,242.0,227591730
FRA,MOD,2024-10-18,2024-12-09,LE CAP HORNIER,FX,OTB,PTM,13.1,34.3,242.0,227591730
FRA,MOD,2024-12-10,2100-12-31,LE CAP HORNIER,FX,OTB,PTM,13.1,34.3,242.0,227591730
FRA,MOD,2025-01-31,2025-02-10,ODETTE-MARCEL,FX,OTB,TBB,15.95,64.48,294.0,228259000
FRA,MOD,2024-09-04,2024-09-12,LE SPHINX,FX,OTB,PTB,14.4,36.0,243.0,227589000
FRA,MOD,2024-09-13,2100-12-31,LE SPHINX,FX,OTB,PTB,14.4,36.0,243.0,227589000
FRA,MOD,2019-03-04,2021-04-28,BUCKIE,FX,OTT,OTB,12.7,21.13,243.0,227819000
FRA,MOD,2021-04-29,2024-12-09,BUCKIE,FX,OTT,OTB,12.7,21.13,243.0,227819000
FRA,MOD,2024-12-10,2025-01-28,BUCKIE,FX,OTT,OTB,12.7,21.13,243.0,227819000
FRA,MOD,2025-01-29,2100-12-31,BUCKIE,FX,OTT,OTB,12.7,21.13,243.0,227819000
FRA,MOD,2021-04-29,2021-08-18,VENT DU LARGE,FX,OTB,PTB,14.4,29.35,243.0,227582000
FRA,MOD,2021-08-19,2024-12-09,VENT DU LARGE,FX,OTB,PTB,14.4,29.35,243.0,227582000
FRA,MOD,2019-03-04,2020-06-24,CLAUDE LAURENT,FX,OTB,DRB,15.95,56.99,247.0,228112700
FRA,MOD,2020-06-25,2020-09-17,MON UNIVERS,FX,OTB,DRB,15.95,56.99,247.0,228112700
FRA,MOD,2020-09-18,2021-01-28,MON UNIVERS,FX,OTB,DRB,15.95,56.99,247.0,228112700
FRA,MOD,2021-01-29,2021-05-03,MON UNIVERS,FX,OTB,DRB,15.95,56.99,247.0,228112700
FRA,MOD,2021-05-04,2021-09-15,MON UNIVERS,FX,OTB,DRB,15.95,56.99,247.0,228112700
FRA,MOD,2021-09-16,2025-09-16,MON UNIVERS,FX,OTB,DRB,15.95,56.99,247.0,228112700
FRA,MOD,2025-09-17,2100-12-31,MON UNIVERS,FX,OTB,DRB,15.95,56.99,247.0,228112700
FRA,MOD,2021-04-29,2023-11-28,LE LESPENHY,FX,OTT,OTB,15.4,62.24,346.0,228853000
FRA,MOD,2025-08-05,2025-08-07,LE LESPENHY,FX,OTT,OTB,15.4,62.24,346.0,228853000
FRA,MOD,2025-08-08,2025-08-10,LE LESPENHY,FX,OTT,OTB,15.4,62.24,346.0,228853000
FRA,MOD,2025-08-11,2100-12-31,LE LESPENHY,FX,OTT,OTB,15.4,62.24,346.0,228853000
FRA,MOD,2021-04-30,2023-04-23,LE CONDOR V,TO,OTB,DRB,11.8,14.15,132.0,227323110
FRA,MOD,2023-04-24,2023-04-24,REBELOTE,FX,OTB,DRB,11.8,14.15,132.0,227323110
FRA,MOD,2018-10-10,2019-01-15,VILLE DU CROISIC V,FX,OTT,PTM,20.8,122.43,441.0,228920000
FRA,MOD,2019-01-16,2021-05-05,VILLE DU CROISIC V,FX,OTT,PTM,20.8,122.43,441.0,228920000
FRA,MOD,2021-05-06,2021-09-22,VILLE DU CROISIC V,FX,OTT,PTM,20.8,122.43,441.0,228920000
FRA,MOD,2021-09-23,2100-12-31,VILLE DU CROISIC V,FX,OTT,PTM,20.8,122.43,441.0,228920000
FRA,MOD,2018-10-16,2019-03-04,LE VIRGINIE,FX,OTB,OTT,18.5,93.42,323.0,227130300
FRA,MOD,2019-03-05,2021-05-05,LE VIRGINIE,FX,OTB,OTT,18.5,93.42,323.0,227130300
FRA,MOD,2021-05-06,2021-08-23,LE VIRGINIE,FX,OTB,OTT,18.5,93.42,323.0,227130300
FRA,MOD,2021-08-24,2024-09-16,LE VIRGINIE,FX,OTB,OTT,18.5,93.42,323.0,227130300
FRA,MOD,2024-09-17,2024-09-30,LE VIRGINIE,FX,OTB,OTT,18.5,93.42,323.0,227130300
FRA,MOD,2024-10-01,2024-10-08,LE VIRGINIE,FX,OTB,OTT,18.5,93.42,323.0,227130300
FRA,MOD,2024-10-09,2024-10-09,LE VIRGINIE,FX,OTB,OTT,18.5,93.42,323.0,227130300
FRA,MOD,2024-10-10,2024-10-29,CHRISTIANE ROGER,FX,OTB,OTT,18.5,93.42,323.0,227130300
FRA,MOD,2024-10-30,2024-12-02,CHRISTIANE ROGER,FX,OTB,OTT,18.5,93.42,323.0,227130300
FRA,MOD,2024-12-03,2024-12-08,CHRISTIANE ROGER,FX,OTB,OTT,18.5,93.42,316.0,227130300
FRA,MOD,2024-12-09,2025-03-30,CHRISTIANE ROGER,TO,OTB,OTT,18.5,93.42,316.0,227130300
FRA,MOD,2025-03-31,2100-12-31,CHRISTIANE ROGER,TO,OTB,OTT,18.5,93.42,316.0,227130300
FRA,MOD,2019-08-19,2021-03-01,LES HANOIS,FX,OTB,OTM,24.83,185.45,552.0,228323000
FRA,MOD,2021-03-02,2021-03-09,LES HANOIS,FX,OTB,OTM,24.83,185.45,552.0,228323000
FRA,MOD,2021-03-10,2021-05-03,LES HANOIS,FX,OTB,OTM,24.83,185.45,552.0,228323000
FRA,MOD,2021-05-04,2021-12-15,LES HANOIS,FX,OTB,OTM,24.83,185.45,552.0,228323000
FRA,MOD,2021-12-16,2021-12-20,LES HANOIS,FX,OTB,OTM,24.83,185.45,552.0,228323000
FRA,MOD,2021-12-21,2023-09-25,LES HANOIS,FX,OTB,OTM,24.83,185.45,552.0,228323000
FRA,MOD,2023-09-26,2023-11-20,LES HANOIS,FX,OTB,OTM,24.83,185.45,552.0,228323000
FRA,MOD,2023-11-21,2100-12-31,LES HANOIS,FX,OTB,OTM,24.83,185.45,552.0,228323000
FRA,MOD,2019-06-25,2020-01-20,ANTAEUS,FX,OTB,NO,20.85,128.79,434.0,227941000
FRA,MOD,2020-01-21,2021-04-28,ANTAEUS,FX,OTB,NO,20.85,128.79,434.0,227941000
FRA,MOD,2021-04-29,2022-01-24,ANTAEUS,FX,OTB,NO,20.85,128.79,434.0,227941000
FRA,MOD,2022-01-25,2022-01-25,ANTAEUS,FX,OTB,NO,20.85,128.79,460.0,227941000
FRA,MOD,2022-01-26,2022-01-26,ANTAEUS,FX,OTB,NO,20.85,128.79,460.0,227941000
FRA,MOD,2022-01-27,2022-08-15,ANTAEUS,FX,OTB,NO,21.0,128.79,460.0,227941000
FRA,MOD,2022-08-16,2022-09-20,ANTAEUS,FX,OTB,NO,21.0,134.0,460.0,227941000
FRA,MOD,2022-09-21,2025-09-11,ANTAEUS,FX,OTB,NO,21.0,134.0,460.0,227941000
FRA,MOD,2025-09-12,2100-12-31,ANTAEUS,FX,OTB,NO,21.0,134.0,460.0,227941000
FRA,MOD,2019-01-29,2021-01-21,L'ALIZE III,FX,OTB,DRB,15.71,79.18,330.0,227936000
